codmpio,ano,subsidiado,cober_subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_menores,defun_ninez,tmi,prestadores,sedes,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,uee_subn_sin,icee_cm,icee_resto,icee_tot,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
25878,2015,5979,0.9699870214146658,1230,103,135,8,89,1,1,15.539821881365594,1,1,71.59,98.12,67.63,65.79,98.12,60.96,45.57,98.12,37.71,1784,3781,5565,0,0,0,1784,3781,5565,0,100,100,100,NA,NA,NA,NA,NA,NA
25878,2016,5752,0.98220729127784,1408,157,NA,NA,NA,NA,NA,NA,1,1,50.45,97.48,40.35,20.68,97.48,4.19,20.68,97.48,4.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,107,85,85,52.45097732543945,41.666664123535156
25885,1998,13687,0.9614699707646255,NA,NA,170,17,86,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,1999,14037,0.9935562881099476,NA,NA,122,9,77,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2000,14037,1.0030538226233263,NA,NA,187,17,115,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2001,14037,1.0146611561585712,NA,NA,216,14,117,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2002,14037,1.0285747699555927,NA,NA,174,14,102,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2003,14079,1.0481587984030822,NA,NA,165,7,128,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2004,14559,1.1041441771581473,NA,NA,221,16,116,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2005,14740,0.8765982753493904,NA,NA,180,14,98,4,1,25.45,NA,NA,43.262081784386616,95.875,31.25,NA,NA,NA,24.651486988847584,89.375,9.874429223744292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2006,14885,0.8852215283972643,NA,NA,166,9,110,4,0,24.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2007,15298,1,NA,NA,156,18,103,3,2,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2008,15536,1,NA,NA,146,4,104,1,1,23.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2009,14694,1,442,NA,181,13,87,4,0,23.19,NA,NA,100,0,100,100,0,100,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2010,12466,0.8961253684134858,353,NA,136,6,78,1,0,22.62,NA,11,7.32,56.85,2.24,7.32,56.85,2.24,7.32,56.85,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25885,2011,12617,1,385,188,125,3,85,0,1,22.62,NA,11,7.32,51.73,0,7.32,51.73,0,7.32,51.73,0,NA,NA,3138,NA,NA,0,1113,2025,3138,0,100,58.88339614868164,68.93672943115234,NA,NA,NA,NA,NA,NA
25885,2012,12093,1,495,185,113,7,81,2,1,21.270047637244087,NA,11,100,100,100,12.01,100,0,12.01,100,0,1088,2480,3568,0,0,0,1088,2480,3568,0,99.908172607421875,98.10126495361328,98.6452865600586,NA,NA,NA,NA,NA,NA
25885,2013,11861,1,410,185,78,3,89,0,0,21.270047637244087,NA,11,100,100,100,12.46,100,0,12.46,100,0,1138,2102,3240,0,0,0,1138,2102,3240,0,100,83.14873504638672,88.37970733642578,NA,NA,NA,NA,NA,NA
25885,2014,10091,0.9911600039288871,390,267,100,4,95,3,1,22.019065450053354,NA,11,100,100,100,12.47,100,0,12.47,100,0,992,2731,3723,0,0,0,992,2731,3723,0,99.19999694824219,96.3315658569336,97.07952880859375,16672,850,680,682,5.0983686447143555,4.078694820404053
25885,2015,9961,0.9914402309147009,483,278,98,4,75,1,0,20.77875939,NA,11,12.59,100,0,12.59,100,0,12.59,100,0,1019,2328,3347,0,0,0,1019,2328,3347,0,77.96480489671002,82.11640211640213,80.80637373249638,1000,850,681,683,85,68.0999984741211
25885,2016,9703,0.9954807933718303,543,312,NA,NA,NA,NA,NA,NA,NA,11,12.64,100,0,12.72,100,0,12.61,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,850,686,688,85,68.5999984741211
25898,1998,1248,0.9023861171366594,NA,NA,41,1,15,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,1999,1348,0.9609352723125179,NA,NA,49,3,18,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2000,1348,0.9483607710707752,NA,NA,58,5,20,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2001,1348,0.9365013199944421,NA,NA,75,4,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2002,1390,0.9545392116467518,NA,NA,54,3,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2003,1437,0.9761565111065825,NA,NA,64,7,21,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2004,1703,1.1456441305079044,NA,NA,42,4,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2005,1787,0.498465829846583,NA,NA,53,9,19,0,0,21.12,NA,NA,78.72991583779648,97.3913043478261,72.03742203742203,NA,NA,NA,37.94950267788829,88.40579710144928,19.854469854469855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25898,2006,1859,0.5185495118549512,NA,NA,53,9,15,1,0,20.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,227,165,171,50.44444274902344,36.66666793823242
25898,2007,1996,0.6622,NA,NA,54,16,21,2,0,20.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,289,219,233,64.22222137451172,48.66666793823242
25898,2008,2530,0.856175972927242,NA,NA,38,4,30,2,1,19.71,NA,NA,100,100,100,29.94,100,19.3,16.3,100,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9583,7257,7142,7229,75.72785186767578,74.5278091430664
25898,2009,2429,0.6989928057553957,442,NA,53,4,24,2,0,19.24,NA,NA,100,100,100,29.94,100,19.3,16.3,100,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,360,298,311,80,66.22222137451172
25898,2010,1505,0.4991708126036484,443,NA,58,7,22,0,0,18.77,NA,2,100,100,100,29.94,100,19.3,16.3,100,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,360,304,317,80,67.55555725097656
